,index,Unnamed: 0,BlockNameBegin,BlockNameEnd,BlockNS,BlockEW,Time,NeighborhoodWatchSigns,WeCallPolice,TresspassingSign,DogSign,AlarmSystem, ForRent,ForSale,FallenTree,Construction,VacantLots,IllegalDumping,BoardedUp,NoSolicitation,Notes,Date,Surveyor,OfficialBoolean,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Latitude,Longitude,beat_number,ward_number,census_tract,CrimeCount (per beat)
484,484,484,Roscoe/Paris,Roscoe/Pioneer,3400 N,8100 W,10:14,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.94679179,-87.82910807,1631,38,170500,596
485,485,485,Pioneer/Roscoe,Pioneer/School,3300 N,8100 W,10:16,0,0,0,1,6,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.94683165,-87.82786811,1631,38,170500,596
486,486,486,Paris/School,Paris/Belmont,3200 N,8100 W,10:21,0,0,0,2,4,0,1,0,1,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.94674308,-87.83032588,1631,38,170500,596
487,487,487,Pontiac/Belmont,Pontiac/School,3200 N,8300 W,10:30,0,0,0,1,2,0,0,0,1,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.94666337,-87.8328058,1631,38,170500,596
488,488,488,School/Plainfield,School/Pittsburgh,3300 N,8200 W,10:34,0,0,0,1,1,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.94662351,-87.83524586,1631,38,170500,596
489,489,489,Pittsburgh/School,Pittsburgh/West_Forest_Preserve,3300 N,8200 W,10:36,0,0,0,2,1,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.94847016,-87.83408561,1631,38,170500,596
490,490,490,Pontiac/Cornelia,Pontiac/Addison,3400 N,8300 W,10:48,0,0,0,1,2,0,1,0,1,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.94666337,-87.8328058,1631,38,170500,596
491,491,491,Plainfield/Addison,Plainfield/Cornelia,3500 N,8300 W,10:53,0,0,0,1,3,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.94850116,-87.83287665,1631,38,170500,596
492,492,492,Paris/West_Forest_Preserve,Paris/Addison,3500 N,8100 W,11:06,0,0,0,0,1,0,1,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.9485543,-87.83164998,1631,38,170500,596
493,493,493,Panama/Addison,Panama/Waveland,3600 N,8100 W,11:11,0,0,0,0,2,0,1,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.94856316,-87.83039674,1631,38,170500,596
494,494,494,Waveland/Panama,Waveland/Page,3700 N,8000 W,11:14,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.94860302,-87.82915678,1631,38,170500,596
495,495,495,Page/Waveland,Page/Addison,3600 N,8000 W,11:16,0,0,0,0,3,0,2,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.94864287,-87.82795668,1631,38,170500,596
496,496,496,Paris/Waveland,Paris/Addison,3700 N,8100 W,11:22,0,0,0,1,1,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.94864287,-87.82795668,1631,38,170500,596
497,497,497,Waveland/Pittsburgh,Waveland/Plainfield,3700 N,8200 W,11:29,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.95048067,-87.82688943,1631,38,170500,596
498,498,498,Waveland/Pontiac,Waveland/Cumberland,3700 N,8300 W,11:32,0,0,0,0,1,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.95043195,-87.82923649,1631,38,170500,596
499,499,499,Plainfield/Grace,Plainfield/Waveland,3700 N,8300 W,11:39,0,0,0,1,7,0,1,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.9503611,-87.83171641,1631,38,170500,596
500,500,500,Pittsburgh/Waveland,Pittsburgh/Grace,3700 N,8200 W,11:45,0,0,0,1,5,0,1,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.95027253,-87.83538757,1631,38,170500,596
501,501,501,Grace/Pittsburgh,Grace/Pioneer,3800 N,8200 W,11:50,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.95391269,-87.83422732,1614,38,170500,523
502,502,502,Grace/Pioneer,Grace/Paris,3800 N,8100 W,11:51,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.95570177,-87.83545842,1614,38,170500,523
503,503,503,Grace/Paris,Grace/Panama,3800 N,8100 W,11:53,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.95390383,-87.83545842,1614,38,170500,523
504,504,504,Grace/Panama,Grace/Page,3800 N,8000 W,11:55,0,0,0,2,0,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.948737,-87.829503,1631,38,170500,596
505,505,505,Grace/Page,Grace/Pacific,3800 N,8000 W,11:57,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.96062174,-87.83946614,1614,38,760802,523
506,506,506,Page/Grace,Page/Byron,3800 N,8000 W,11:58,0,0,0,4,5,0,1,0,1,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.96005048,-87.84362,1614,38,760802,523
507,507,507,Pacific/Byron,Pacific/Irving_Park,3900 N,7900 W,12:03,0,0,0,1,3,0,1,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.96133824,-87.68970566,1911,47,40800,719
508,508,508,Byron/Panama,Byron/Paris,3900 N,8100 W,12:12,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.96129044,-87.84170692,1614,38,760802,523
509,509,509,Byron/Pioneer,Byron/Pittsburgh,3900 N,8200 W,12:16,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.96371278,-87.83966985,1614,38,760802,523
510,510,510,Byron/Pontiac,Byron/Cumberland,3900 N,8300 W,12:20,0,0,0,0,1,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.96302195,-87.83750878,1614,38,760802,523
511,511,511,Plainfield/Belle_Plaine,Plainfield/Berteau,4100 N,8300 W,13:45,0,0,0,1,7,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.96173328,-87.83982927,1614,38,760802,523
512,512,512,Pontiac/Berteau,Pontiac/Belle_Plaine,4100 N,8300 W,13:51,1,1,0,3,12,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.96173328,-87.83982927,1614,38,760802,523
513,513,513,Belle_Plaine/Pontiac,Belle_Plaine/Cumberland,4100 N,8300 W,13:55,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.71076152,-87.62719876,511,9,490700,2143
514,514,514,Sunnyside/Cumberland,Sunnyside/Agatite,4400 N,8400 W,14:21,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.70533228,-87.62345675,512,9,490902,1477
515,515,515,Agatite/Chester,Agatite/Potawatomie,4400 N,8500 W,14:25,0,0,0,0,6,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.70346349,-87.62340804,512,9,490902,1477
516,516,516,Potawatomie/Brodman,Potawatomie/Chester,4400 N,8600 W,14:31,0,0,0,0,2,0,1,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.70077101,-87.62451957,512,34,491000,1477
517,517,517,Sunnyside/Sunnyside,Sunnyside/Delphia,4500 N,8600 W,14:42,0,0,0,0,1,0,1,0,1,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.69715299,-87.62323976,513,34,491000,1524
518,518,518,Sunnyside/Delphia,Delphia/Wilson,4500 N,8600 W,14:49,0,0,0,0,4,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.69623188,-87.6231999,513,9,490901,1524
519,519,519,Wilson/Maria,Wilson/Chester,4600 N,8400 W,14:56,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.69619203,-87.62559568,513,34,491000,1524
520,520,520,Patton/Windsor,Patton/Castle_Island,4500 N,8400 W,-,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.69616103,-87.62799588,513,34,491000,1524
521,521,521,Castle_Island/Maria,Dead_End,4500 N,8500 W,15:18,0,0,0,0,1,1,1,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.69340212,-87.63032965,513,34,491000,1524
522,522,522,Maria/Castle_Island,Maria/Windsor,4600 N,8400 W,15:19,0,0,0,0,1,0,0,0,0,0,0,0,0,,8/10/2015,Gustavo/Radha,TRUE,,,,,,41.69423024,-87.63757897,2233,34,491100,921
523,523,523,LaSalle/101,LaSalle/102,10100S,130W,8:32,1,1,0,0,9,0,1,0,2,3,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.69970376,-87.6377384,2233,34,491100,921
524,524,524,104/State,104/Wabash,10400S,20E,8:42,0,0,0,0,0,0,0,0,0,5,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.70149284,-87.64021831,2233,34,491100,921
525,525,525,105/State,105/Lafayette,10500S,50W,8:48,0,0,1,0,0,0,0,0,0,0,0,4,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.70336163,-87.63665786,2233,34,491100,921
526,526,526,Lafayette/106,Lafayette/107,10600S,100W,8:53,1,0,0,0,3,0,0,0,0,1,0,1,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.70337049,-87.63546662,2233,34,491100,921
527,527,527,108_Pl/State,108_Pl/Perry,10800S,50W,9:00,4,4,2,0,5,0,0,0,0,2,0,1,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.69050151,-87.64473973,2233,34,750600,921
528,528,528,109/State,109/Wabash,10900S,20E,9:07,0,0,0,0,4,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.69060336,-87.63626816,2233,34,491200,921
529,529,529,Perry/109,Perry/109_Pl,10900S,50W,9:13,0,0,0,0,0,0,0,0,0,9,0,2,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.69775083,-87.64737907,2234,34,750100,1167
530,530,530,109/Wentworth,109/Princeton,10900S,200W,9:19,1,0,0,2,2,0,2,6,0,6,0,4,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.6986808,-87.64620996,2234,34,750100,1167
531,531,531,Princeton/110_Pl,Princeton/111,11000S,300W,9:27,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.70143084,-87.64630739,2232,34,730700,1060
532,532,532,Wallace/110,Wallace/111,11000S,600W,9:39,0,2,0,1,10,1,1,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.70692208,-87.6440179,2232,34,730600,1060
533,533,533,Wallace/107,Wallace/108,10700S,550W,9:48,5,6,1,1,6,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.70326421,-87.64390718,2233,34,730700,921
534,534,534,106/Union,106/Lowe,10600S,600W,9:54,0,0,0,1,1,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.705071,-87.64519586,2233,34,730700,921
535,535,535,105/Parnell,105/Normal,10500S,500W,10:01,0,0,0,1,1,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.70871116,-87.64528885,2232,34,730600,1060
536,536,536,105/Normal,105/Eggleton,10500S,400W,10:02,0,0,0,0,2,0,0,0,0,5,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.70866245,-87.65016897,2232,34,730600,1060
537,537,537,Peoria/112,Peoria/113,11200S,900W,10:37,2,1,0,0,8,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.7059434,-87.65008926,2232,34,730700,1060
538,538,538,112/Parnell,112/Normal,11200S,500W,10:53,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.70502229,-87.65002726,2232,34,730700,1060
539,539,539,108/Morgan,108/Sangamon,10800S,900W,10:59,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.70596112,-87.6476492,2232,34,730700,1060
540,540,540,Sangamon/Peoria,Sangamon/107,10700S,900W,11:02,0,0,0,0,1,0,1,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.70319336,-87.65081995,2232,34,730700,1060
541,541,541,106/Sangamon,106/Peoria,10600S,900W,11:03,0,0,0,0,1,0,0,0,0,3,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.70135113,-87.65237875,2232,34,730700,1060
542,542,542,Green/103,Green/104,10800S,800W,11:08,1,0,0,2,9,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.70876431,-87.64041759,2232,34,730500,1060
543,543,543,Green/105,Green/106,10500S,800W,11:12,1,2,1,0,11,1,0,0,0,0,0,1,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.68591367,-87.64702922,2234,34,750600,1167
544,544,544,Peoria/104,Peoria/105,10400S,900W,11:15,4,1,0,0,17,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.68765404,-87.64708679,2234,34,750600,1167
545,545,545,Peoria/102,Peoria/103,10200S,900W,11:19,1,0,0,0,5,0,1,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.68359318,-87.64695837,524,34,530300,1226
546,546,546,102/Aberdeen,102/May,10200S,1100W,11:22,4,2,0,2,1,0,1,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.68423087,-87.64698936,524,34,530300,1226
547,547,547,103_Pl/Aberdeen,103_Pl/Racine,10300S,1100W,11:27,1,0,1,1,5,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.67956332,-87.64681666,524,34,530300,1226
548,548,548,104/Aberdeen,104/Racine,10400S,1100W,11:32,1,0,1,1,8,0,0,0,1,1,0,1,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.68141439,-87.64445631,524,34,530300,1226
549,549,549,Morgan/103_Pl,Morgan/104,10300S,1000W,11:39,1,0,0,0,6,0,0,0,1,1,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.68141439,-87.64445631,524,34,530300,1226
550,550,550,May/105,May/106,10500S,1100W,11:42,1,1,0,2,9,0,0,0,0,2,0,1,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.67959431,-87.64438988,524,34,530300,1226
551,551,551,106/Racine,106/May,10600S,1100W,11:45,0,0,0,0,3,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.68075013,-87.64024931,524,34,530200,1226
552,552,552,Union/102,Union/103,10200S ,700W,11:55,3,2,1,0,4,0,0,0,0,0,0,2,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.68299091,-87.63722913,524,34,530200,1226
553,553,553,Morgan/114_Pl,Morgan/113_Pl,11300S,1000W,12:09,2,2,0,1,8,0,0,0,0,8,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.6829422,-87.63853994,524,34,530200,1226
554,554,554,Morgan/113_Pl,Morgan/DEADEND,11300S,1000W,12:11,0,0,0,0,1,0,0,0,0,1,0,1,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.68518298,-87.6348865,2233,34,491200,921
555,555,555,Morgan/Sangamon,Morgan/115_Pl,11500S,1000W,12:15,0,0,0,0,3,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.68700306,-87.63494849,2233,34,491200,921
556,556,556,115_Pl/Morgan,115_Pl/Peoria,11500S,900W,12:16,0,0,0,0,7,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.68875228,-87.63982861,2233,34,491200,921
557,557,557,Morgan/118,Morgan/119,11800S,1000W,12:21,0,0,1,1,3,0,0,0,0,3,0,1,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.679686,-87.646574,524,34,530300,1226
558,558,558,Peoria/117,Peoria/118,11700S,900W,12:25,1,0,0,1,11,0,1,0,0,4,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,42.01469273,-87.70437724,2411,50,20200,884
559,559,559,117/Peoria,117/DEADEND,11700S,800W,12:27,0,0,0,0,0,0,0,1,0,2,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,41.681564,-87.644716,524,34,530300,1226
560,560,560,118/Peoria,118/Halsted,11800S,800W,12:30,0,0,0,0,0,0,0,0,0,3,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,42.01463073,-87.70674644,2411,50,20200,884
561,561,561,117_Pl/Union,117_Pl/Lowe,11700S,600W,12:34,2,2,0,0,5,0,0,0,1,0,0,1,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,42.01463073,-87.70674644,2411,50,20200,884
562,562,562,Wallace/116_Pl,Wallace/116,11600S,600W,12:37,2,2,0,0,3,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,42.01833289,-87.70428867,2411,50,20200,884
563,563,563,Lowe/116_Pl,Lowe/117,11600S,600W,12:39,1,1,0,1,7,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,42.0147503,-87.70203903,2411,50,20200,884
564,564,564,Normal/115,Normal/114,11400S,400W,12:45,0,0,0,0,9,0,0,0,0,1,0,1,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,42.01852331,-87.69488714,2411,50,20200,884
565,565,565,114/Normal,114/Eggleston,11400S,400W,12:47,1,1,0,0,2,0,0,0,0,1,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,42.01765092,-87.69253565,2411,50,20200,884
566,566,566,Union/113,Union/114,11300S,600W,12:52,0,0,0,0,6,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Alison,TRUE,,,,,,42.0167608,-87.69256665,2411,50,20200,884
567,567,567,Jarlath/DEADEND,Jarlath/Albany,7000N,3000W,2:54,0,0,0,0,4,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Mitchell,TRUE,,,,,,42.013005,-87.70702,2411,50,20200,884
568,568,568,Sacramento/Sherwin,Sacramento/Chase,7300N,2900W,2:58,0,0,0,0,1,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Mitchell,TRUE,,,,,,42.01488,-87.704618,2411,50,20200,884
569,569,569,Sacramento/Sherwin,Sacramento/Jarvis,7300N,2900W,3:01,0,0,0,1,0,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Mitchell,TRUE,,,,,,42.01497172,-87.69256665,2411,50,20200,884
570,570,570,Sherwin/Albany,Sherwin/Sacramento,7200N,3000W,3:02,0,0,0,1,2,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Mitchell,TRUE,,,,,,41.88425252,-87.63244777,122,42,839100,1395
571,571,571,Sherwin/Albany,Sherwin/DEADEND,7200N,3100W,3:04,0,0,0,0,5,0,0,1,1,0,0,0,0,,8/12/2015,Abisola/Mitchell,TRUE,,,,,,41.67977145,-87.62751761,522,34,530200,1435
572,572,572,Jerome/Sacramento,Jerome/Albany ,7500N,3000W,3:11,0,0,0,0,5,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Mitchell,TRUE,,,,,,41.67799123,-87.62627765,522,34,530200,1435
573,573,573,Francisco/Sherwin,Francisco/Chase,7300N,2900W,3:14,0,1,0,0,0,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Mitchell,TRUE,,,,,,41.67802223,-87.62388631,522,34,530200,1435
574,574,574,Jerome/Rockwell,Jerome/Washtenaw,7500N,2600W,3:20,0,1,0,0,1,0,1,0,0,0,0,0,0,,8/12/2015,Abisola/Mitchell,TRUE,,,,,,41.67616229,-87.62622894,522,9,530501,1435
575,575,575,Birchwood/Campbell,Birchwood/Maplewood,7400N,2500W,3:23,0,0,0,0,0,0,0,0,1,0,0,0,0,,8/12/2015,Abisola/Mitchell,TRUE,,,,,,41.6742625,-87.62494913,523,9,530501,1423
576,576,576,Campbell/Fargo,Campbell/Birchwood,7400N,2400W,3:24,0,0,0,0,3,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Mitchell,TRUE,,,,,,41.67249113,-87.62850957,523,34,530501,1423
577,577,577,Fargo/Artesian,Fargo/Campbell,7400N,2400W,3:26,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Mitchell,TRUE,,,,,,41.66690247,-87.64035559,523,34,530503,1423
578,578,578,Campbell/DEADEND,Campbell/Sherwin,7200N,2400W,3:29,0,0,0,0,1,0,1,0,0,0,0,0,0,,8/12/2015,Abisola/Mitchell,TRUE,,,,,,41.66691132,-87.63641873,523,9,530503,1423
579,579,579,Sherwin/Campbell,Sherwin/ALLEY,7300N,2400W,3:31,0,0,0,0,2,0,0,0,0,0,0,0,0,,8/12/2015,Abisola/Mitchell,TRUE,,,,,,41.66703089,-87.63069721,523,34,530503,1423
580,580,580,LaSalle/116th,Wentworth/116th,11600W,200W,9:54,0,0,0,0,1,0,0,0,0,2,0,0,0,,8/13/2015,Stacy ,TRUE,,,,,,41.85339202,-87.73210799,1012,24,292500,920
581,581,581,Wentworth/118th,Yale/118th,11800S,200W,10:02,0,0,1,1,2,0,1,0,0,0,0,1,0,,8/13/2015,Stacy ,TRUE,,,,,,41.85136381,-87.73229842,1013,22,843400,1003
582,582,582,LaSalle/119th,LaSalle/120th,11910S,130W,10:09,1,0,0,0,0,0,0,0,0,0,0,2,0,,8/13/2015,Stacy ,TRUE,,,,,,41.678163,-87.626046,522,34,530200,1435
583,583,583,Lafayette/119th,Lafayette/120th,11900S,35W,10:14,0,0,0,1,3,0,0,0,0,1,0,3,0,,8/13/2015,Stacy ,TRUE,,,,,,41.678215,-87.624134,522,34,530200,1435
584,584,584,LaSalle/120th,Perry/120th,12000S,101W,10:16,0,0,0,0,0,,0,0,0,0,0,0,0,,8/13/2015,Stacy ,TRUE,,,,,,41.676152,-87.626252,523,9,530501,1423
585,585,585,Perry/121st ,Perry/122nd,12100S,100W,10:17,0,0,0,0,7,0,0,0,0,1,0,1,0,,8/13/2015,Stacy ,TRUE,,,,,,41.674552,-87.62525,523,9,530501,1423
586,586,586,Yale/122nd,Yale/123rd,12200S,230W,10:20,1,0,0,0,5,0,0,0,0,1,0,1,0,,8/13/2015,Stacy ,TRUE,,,,,,41.672659,-87.628816,523,34,530501,1423
587,587,587,Emerald/125th,Union/125th ,12500S,700W,10:47,0,0,0,0,0,,0,0,0,0,0,0,0,,8/13/2015,Stacy ,TRUE,,,,,,41.667035,-87.640625,523,34,530503,1423
588,588,588,Parnell/125th,Normal/125th,12530S,540W,11:02,0,0,0,0,1,0,0,0,0,0,0,0,0,,8/13/2015,Stacy ,TRUE,,,,,,41.665877,-87.636045,523,9,530503,1423
589,589,589,Harvard/125th,Harvard/126th,12500S,330W,11:06,0,0,0,0,3,0,0,0,0,0,0,0,0,,8/13/2015,Stacy ,TRUE,,,,,,41.667175,-87.630461,523,34,530503,1423
590,590,590,Kildare/21st ,Pulaski/21st ,2100S,4200W,11:49,0,0,0,0,0,0,0,0,0,1,0,1,0,,8/13/2015,Stacy ,FALSE,,,,,,41.853506,-87.732213,1012,24,292500,920
591,591,591,Kolin/Cermak ,Kolin/Ogden,2200S,4300W,12:00,0,0,1,1,1,0,0,1,0,3,0,1,0,,8/13/2015,Stacy ,FALSE,,,,,,41.851172,-87.73246,1013,22,843400,1003
