,Tag,Date,Parameter Code,Values,Parameter Description,Units of Measurement,Media,Method,Type,Lat,Long
9114,Z076364,2/13/73,94,390,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
11326,Z075797,2/13/73,940,8,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11327,Z076364,2/13/73,940,13,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11765,Z075798,2/13/73,941,25,"CHLORIDE, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
4059,Z075798,2/13/73,400,8.4,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
13,Z075797,2/13/73,11,46,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
6721,Z076364,2/13/73,530,22,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1474,Z075797,2/13/73,300,13,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1475,Z075798,2/13/73,300,11,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1476,Z076364,2/13/73,300,10,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1477,Z076365,2/13/73,300,11,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
3688,Z075797,2/13/73,310,3.5,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8562,Z076364,2/13/73,650,0.23,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
3689,Z076364,2/13/73,310,5,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7996,Z076364,2/13/73,620,2.1,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7995,Z075797,2/13/73,620,0.03,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
14,Z075798,2/13/73,11,48,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
1287,Z076364,2/13/73,95,393,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
1286,Z075797,2/13/73,95,302,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
8733,Z076364,2/13/73,665,0.075,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
6720,Z075797,2/13/73,530,0.03,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7424,Z076364,2/13/73,610,0.1,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
16,Z076365,2/13/73,11,49,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
11778,Z075797,2/13/73,945,23,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8732,Z075797,2/13/73,665,0.026,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11766,Z076364,2/13/73,941,30,"CHLORIDE, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11767,Z076365,2/13/73,941,30,"CHLORIDE, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7423,Z075797,2/13/73,610,0.1,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11779,Z076364,2/13/73,945,34,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1222,Z076364,2/13/73,70,1,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water,32.852239,-96.52585
1221,Z075797,2/13/73,70,20,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water,32.852239,-96.52585
15,Z076364,2/13/73,11,46,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
6238,Z076364,2/13/73,403,8,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
6237,Z075797,2/13/73,403,8.2,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
11780,Z075799,6/11/73,945,26,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11768,Z075799,6/11/73,941,15,"CHLORIDE, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11771,Z076367,6/11/73,941,15,"CHLORIDE, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8564,Z076366,6/11/73,650,0.1,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11770,Z076366,6/11/73,941,15,"CHLORIDE, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11769,Z075800,6/11/73,941,15,"CHLORIDE, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8563,Z075799,6/11/73,650,0.04,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11781,Z076366,6/11/73,945,24,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7997,Z075799,6/11/73,620,0.09,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11328,Z075799,6/11/73,940,6,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7150,Z076366,6/11/73,535,5,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8735,Z076366,6/11/73,665,0.033,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
9116,Z075799,6/11/73,94,310,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
9117,Z075800,6/11/73,94,310,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
9118,Z076366,6/11/73,94,260,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
9119,Z076367,6/11/73,94,330,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
8734,Z075799,6/11/73,665,0.013,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
17,Z075799,6/11/73,11,79,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
1223,Z075799,6/11/73,70,10,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water,32.852239,-96.52585
1224,Z076366,6/11/73,70,20,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water,32.852239,-96.52585
11329,Z076366,6/11/73,940,7,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1288,Z075799,6/11/73,95,314,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
1478,Z075799,6/11/73,300,9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1479,Z075800,6/11/73,300,3,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1480,Z076366,6/11/73,300,12,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1481,Z076367,6/11/73,300,4,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7998,Z076366,6/11/73,620,0.22,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
6723,Z076366,6/11/73,530,13,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
6722,Z075799,6/11/73,530,10,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
6239,Z075799,6/11/73,403,8,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
7425,Z075799,6/11/73,610,0.1,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7426,Z076366,6/11/73,610,0.2,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1289,Z076366,6/11/73,95,260,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
19,Z076366,6/11/73,11,81,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
6240,Z076366,6/11/73,403,8.3,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
12382,Z076366,6/11/73,10,27.2,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
3691,Z076366,6/11/73,310,3.5,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
12060,Z075799,6/11/73,32211,8,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,32.852239,-96.52585
12061,Z076366,6/11/73,32211,24,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,32.852239,-96.52585
4065,Z076367,6/11/73,400,8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
4064,Z076366,6/11/73,400,8.5,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
12383,Z076367,6/11/73,10,26.1,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
3690,Z075799,6/11/73,310,2,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
18,Z075800,6/11/73,11,77,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
12381,Z075800,6/11/73,10,25,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
14583,Z076366,6/11/73,21,73,"TEMPERATURE, AIR (DEGREES FAHRENHEIT)",DEG F,Air,N/A Calculation,Water,32.852239,-96.52585
4063,Z075800,6/11/73,400,8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
4062,Z075799,6/11/73,400,8.3,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
20,Z076367,6/11/73,11,79,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
12380,Z075799,6/11/73,10,26.1,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
6725,Z076368,9/11/73,530,10,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
9123,Z076369,9/11/73,94,240,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
6724,Z075801,9/11/73,530,10,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
6242,Z076368,9/11/73,403,8,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
6241,Z075801,9/11/73,403,8,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
9122,Z076368,9/11/73,94,250,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
11783,Z076368,9/11/73,945,25,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
12385,Z075802,9/11/73,10,27.2,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
12387,Z076369,9/11/73,10,27.2,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
12386,Z076368,9/11/73,10,27.8,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
9121,Z075802,9/11/73,94,260,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
12384,Z075801,9/11/73,10,27.8,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
14745,Z076368,9/11/73,70507,0.01,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
14744,Z075801,9/11/73,70507,0.01,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
12062,Z075801,9/11/73,32211,11,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,32.852239,-96.52585
12063,Z076368,9/11/73,32211,19,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,32.852239,-96.52585
14584,Z075801,9/11/73,660,0.03,"PHOSPHATE, ORTHO (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
14585,Z076368,9/11/73,660,0.03,"PHOSPHATE, ORTHO (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1290,Z075801,9/11/73,95,280,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
1291,Z076368,9/11/73,95,246,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
11330,Z075801,9/11/73,940,7,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11331,Z076368,9/11/73,940,7,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
11782,Z075801,9/11/73,945,23,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7427,Z075801,9/11/73,610,0.1,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
9120,Z075801,9/11/73,94,280,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
23,Z076368,9/11/73,11,82,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
8000,Z076368,9/11/73,620,0.03,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7999,Z075801,9/11/73,620,0.03,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1225,Z075801,9/11/73,70,1,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water,32.852239,-96.52585
1226,Z075802,9/11/73,70,20,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water,32.852239,-96.52585
7151,Z075801,9/11/73,535,10,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1227,Z076368,9/11/73,70,1,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water,32.852239,-96.52585
7152,Z076368,9/11/73,535,10,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1228,Z076369,9/11/73,70,60,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water,32.852239,-96.52585
1485,Z076369,9/11/73,300,6.2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1484,Z076368,9/11/73,300,11.7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1483,Z075802,9/11/73,300,5.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
1482,Z075801,9/11/73,300,9.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
24,Z076369,9/11/73,11,81,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
8737,Z076368,9/11/73,665,0.033,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
7428,Z076368,9/11/73,610,0.1,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
22,Z075802,9/11/73,11,81,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
21,Z075801,9/11/73,11,82,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
8565,Z075801,9/11/73,650,0.07,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8736,Z075801,9/11/73,665,0.023,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
8566,Z076368,9/11/73,650,0.1,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
4069,Z076369,9/11/73,400,8.2,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
4068,Z076368,9/11/73,400,8.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
4067,Z075802,9/11/73,400,8.5,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
4066,Z075801,9/11/73,400,8.6,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
12389,Z075804,10/9/73,10,24,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
1489,Z076371,10/9/73,300,10,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
9124,Z075803,10/9/73,94,310,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
9125,Z075804,10/9/73,94,310,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
9126,Z076370,10/9/73,94,240,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
1487,Z075804,10/9/73,300,8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
12390,Z076370,10/9/73,10,25.4,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
1486,Z075803,10/9/73,300,9.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
9127,Z076371,10/9/73,94,300,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
4073,Z076371,10/9/73,400,8.5,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
4072,Z076370,10/9/73,400,8.5,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
4070,Z075803,10/9/73,400,8.4,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
12391,Z076371,10/9/73,10,25.4,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
12388,Z075803,10/9/73,10,25,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
1488,Z076370,10/9/73,300,10.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
4071,Z075804,10/9/73,400,8.4,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
15097,Z076371,10/9/73,339,38100,"CHEMICAL OXYGEN DEMAND, BOT. DEPOS(MG/KG DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15175,Z076371,10/9/73,1028,0.2,"CADMIUM,TOTAL, BOTTOM DEPOSITS (MG/KG,DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
1232,Z076371,10/9/73,70,100,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water,32.852239,-96.52585
15239,Z076371,10/9/73,1053,740,"MANGANESE, BOTTOM DEPOSITS (MG/KG AS MN DRY WG",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
1231,Z076370,10/9/73,70,30,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water,32.852239,-96.52585
15188,Z076371,10/9/73,1029,36,"CHROMIUM,TOTAL, BOTTOM DEPOSITS (MG/KG,DRY WT",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15252,Z076371,10/9/73,1068,30000,"NICKEL, TOTAL, BOTTOM DEPOSITS (MG/KG,DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
1229,Z075803,10/9/73,70,5,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water,32.852239,-96.52585
15220,Z076371,10/9/73,1052,19,"LEAD, BOTTOM DEPOSITS (MG/KG AS PB DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
28,Z076371,10/9/73,11,77.7,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
27,Z076370,10/9/73,11,77.7,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
1230,Z075804,10/9/73,70,35,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water,32.852239,-96.52585
15138,Z076371,10/9/73,668,3000,"PHOSPHORUS,TOTAL, BOTTOM DEPOSIT (MG/KG DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15156,Z076371,10/9/73,1003,2.8,"ARSENIC, BOTTOM DEPOSITS (MG/KG AS AS DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15116,Z076371,10/9/73,626,1640,"NITROGEN,ORG. KJEL, BOT. DEPOS (MG/KG-N DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15107,Z076371,10/9/73,557,490,"OIL&GREASE,FREON EXTR-GRAV METH,BOT.DEPOS(MG/KG)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15265,Z076371,10/9/73,1078,0.9,"SILVER, BOTTOM DEPOSITS (MG/KG AS AG DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15278,Z076371,10/9/73,1093,89,"ZINC, BOTTOM DEPOSITS (MG/KG AS ZN DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
15291,Z076371,10/9/73,71921,0.08,"MERCURY,TOT. IN BOT. DEPOS. (MG/KG) AS HG DRY WG",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
25,Z075803,10/9/73,11,77,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
26,Z075804,10/9/73,11,75.2,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,32.852239,-96.52585
15201,Z076371,10/9/73,1043,12,"COPPER, BOTTOM DEPOSITS (MG/KG AS CU DRY WT)",MG/KG,Sediment,N/A Calculation,Water,32.852239,-96.52585
9131,Z076372,11/5/73,94,310,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
12395,Z076372,11/5/73,10,17,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
12396,Z076373,11/5/73,10,17,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
12397,Z076374,11/5/73,10,17,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,32.852239,-96.52585
9132,Z076373,11/5/73,94,160,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
4074,Z075805,11/5/73,400,8.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
4075,Z075806,11/5/73,400,8.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
1493,Z076372,11/5/73,300,9.3,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,32.852239,-96.52585
4076,Z075807,11/5/73,400,8.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,32.852239,-96.52585
9130,Z075807,11/5/73,94,310,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,32.852239,-96.52585
