,Tag,Date,Parameter Code,Values,Parameter Description,Units of Measurement,Media,Method,Type,Lat,Long
5150,Z238802,9/29/69,310,2,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
13703,Z238802,9/29/69,940,11100,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
18541,Z238802,9/29/69,94,23000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
18542,Z238803,9/29/69,94,24500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
11018,Z238802,9/29/69,610,0.08,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
18544,Z238805,9/29/69,94,25500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
18545,Z238806,9/29/69,94,29500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
15121,Z238802,9/29/69,10,26.1,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
18546,Z238807,9/29/69,94,29750,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
18547,Z238808,9/29/69,94,30000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
18543,Z238804,9/29/69,94,25000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
13019,Z239886,11/5/69,665,0.01,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
8469,Z239886,11/5/69,403,8.3,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
11019,Z239886,11/5/69,610,0.07,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
1501,Z239886,11/5/69,95,63504,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
12657,Z239886,11/5/69,650,0.03,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
14,Z239886,11/5/69,11,68,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
9332,Z239886,11/5/69,530,10,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
5151,Z239886,11/5/69,310,1,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
1297,Z239886,11/5/69,70,10,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water ,24.647017,-93.581543
11861,Z239886,11/5/69,620,0.05,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
13704,Z239886,11/5/69,940,16800,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
1868,Z239886,11/5/69,300,4.6,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
15122,Z239886,11/5/69,10,20,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
18548,Z238810,12/2/69,94,43000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
1869,Z238809,12/2/69,300,8.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
1298,Z240092,1/13/70,70,50,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water ,24.647017,-93.581543
10385,Z240092,1/13/70,535,22,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
11862,Z240092,1/13/70,620,0.08,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
12658,Z240092,1/13/70,650,0.14,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
8470,Z240092,1/13/70,403,8.6,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
9333,Z240092,1/13/70,530,96,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
1870,Z240092,1/13/70,300,7.3,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
1502,Z240092,1/13/70,95,65464,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
15,Z240092,1/13/70,11,70,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
13705,Z240092,1/13/70,940,17200,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
11020,Z240092,1/13/70,610,0.21,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
5152,Z240092,1/13/70,310,4.5,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
13020,Z240092,1/13/70,665,0.046,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
10386,Z239504,1/14/70,535,18,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
19,Z239507,1/14/70,11,43.3,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
13706,Z239504,1/14/70,940,15800,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
11863,Z239504,1/14/70,620,0.26,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
15123,Z239504,1/14/70,10,6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
15124,Z239505,1/14/70,10,6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
5153,Z239504,1/14/70,310,3.5,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
15125,Z239506,1/14/70,10,6.3,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
18,Z239506,1/14/70,11,43.3,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
15126,Z239507,1/14/70,10,6.3,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
1299,Z239504,1/14/70,70,20,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water ,24.647017,-93.581543
15127,Z239508,1/14/70,10,6.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
12659,Z239504,1/14/70,650,0.21,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
8471,Z239504,1/14/70,403,8.8,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
11021,Z239504,1/14/70,610,0.5,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
13021,Z239504,1/14/70,665,0.069,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
9334,Z239504,1/14/70,530,67,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
17,Z239505,1/14/70,11,42.8,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
15128,Z239509,1/14/70,10,6.5,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
21,Z239509,1/14/70,11,43.7,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
1503,Z239504,1/14/70,95,61152,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
18549,Z239504,1/14/70,94,24000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
1871,Z239504,1/14/70,300,4,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
16,Z239504,1/14/70,11,42.8,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
18554,Z239509,1/14/70,94,25600,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
18553,Z239508,1/14/70,94,25500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
18552,Z239507,1/14/70,94,25000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
18550,Z239505,1/14/70,94,24500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
18551,Z239506,1/14/70,94,25000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
20,Z239508,1/14/70,11,43.9,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
9335,Z240238,1/26/70,530,10,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
12660,Z240238,1/26/70,650,0.13,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
8472,Z240238,1/26/70,403,8.4,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
1504,Z240238,1/26/70,95,61936,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
11022,Z240238,1/26/70,610,2.42,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
5154,Z240238,1/26/70,310,3.5,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
13707,Z240238,1/26/70,940,17300,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
1300,Z240238,1/26/70,70,10,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water ,24.647017,-93.581543
1872,Z240238,1/26/70,300,7.1,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
13022,Z240238,1/26/70,665,0.042,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
11864,Z240238,1/26/70,620,0.05,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
15129,Z240238,1/26/70,10,15,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
22,Z240238,1/26/70,11,59,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
11865,Z238811,2/19/70,620,0.25,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
15130,Z238811,2/19/70,10,11.7,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
1505,Z238811,2/19/70,95,44520,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
8473,Z238811,2/19/70,403,8,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
23,Z238811,2/19/70,11,53,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
1873,Z238811,2/19/70,300,6.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
10387,Z238811,2/19/70,535,9,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
13023,Z238811,2/19/70,665,0.02,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
9336,Z238811,2/19/70,530,59,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
12661,Z238811,2/19/70,650,0.06,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
18556,Z238812,2/19/70,94,34000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
18555,Z238811,2/19/70,94,32000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
5155,Z238811,2/19/70,310,0.5,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
13708,Z238811,2/19/70,940,11400,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
11023,Z238811,2/19/70,610,1.3,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
11024,Z239887,3/5/70,610,1.49,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
12662,Z239887,3/5/70,650,0.05,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
13024,Z239887,3/5/70,665,0.016,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
11866,Z239887,3/5/70,620,0.05,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
1301,Z239887,3/5/70,70,10,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water ,24.647017,-93.581543
13709,Z239887,3/5/70,940,17500,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
5156,Z239887,3/5/70,310,0.5,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
8474,Z239887,3/5/70,403,8.5,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
15131,Z239887,3/5/70,10,18.3,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
1874,Z239887,3/5/70,300,4.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
24,Z239887,3/5/70,11,65,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
9337,Z239887,3/5/70,530,10,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
1506,Z239887,3/5/70,95,69400,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
12663,Z238813,3/17/70,650,0.04,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
11867,Z238813,3/17/70,620,0.11,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
5157,Z238813,3/17/70,310,0.5,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
1875,Z238813,3/17/70,300,8.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
18557,Z238813,3/17/70,94,38000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
11025,Z238813,3/17/70,610,0.2,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
25,Z238813,3/17/70,11,55.4,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
13025,Z238813,3/17/70,665,0.013,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
10388,Z238813,3/17/70,535,28,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
9338,Z238813,3/17/70,530,70,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
13710,Z238813,3/17/70,940,15000,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
1507,Z238813,3/17/70,95,59584,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
15132,Z238813,3/17/70,10,13,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
8475,Z238813,3/17/70,403,8.1,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
18562,Z239514,3/25/70,94,26000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
11868,Z239510,3/25/70,620,0.33,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
1508,Z239510,3/25/70,95,68096,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
5158,Z239510,3/25/70,310,1,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
28,Z239512,3/25/70,11,55.4,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
1302,Z239510,3/25/70,70,20,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water ,24.647017,-93.581543
15138,Z239515,3/25/70,10,13,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
18563,Z239515,3/25/70,94,26000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
27,Z239511,3/25/70,11,55.4,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
26,Z239510,3/25/70,11,57,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
13711,Z239510,3/25/70,940,17200,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
12664,Z239510,3/25/70,650,0.1,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
18558,Z239510,3/25/70,94,26400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
30,Z239514,3/25/70,11,55.4,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
29,Z239513,3/25/70,11,55.4,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
10389,Z239510,3/25/70,535,1,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
31,Z239515,3/25/70,11,55.4,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
9339,Z239510,3/25/70,530,12,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
13026,Z239510,3/25/70,665,0.033,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
15133,Z239510,3/25/70,10,13.9,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
15134,Z239511,3/25/70,10,13,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
15135,Z239512,3/25/70,10,13,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
15137,Z239514,3/25/70,10,13,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
15136,Z239513,3/25/70,10,13,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
18561,Z239513,3/25/70,94,26000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
18560,Z239512,3/25/70,94,26200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
8476,Z239510,3/25/70,403,8.2,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
11026,Z239510,3/25/70,610,0.2,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
18559,Z239511,3/25/70,94,26400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
10390,Z238814,4/9/70,535,10,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
13712,Z238814,4/9/70,940,15700,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
1876,Z238814,4/9/70,300,7.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
18564,Z238814,4/9/70,94,35000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
1509,Z238814,4/9/70,95,60368,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
11027,Z238814,4/9/70,610,0.1,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
11869,Z238814,4/9/70,620,0.07,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
15139,Z238814,4/9/70,10,17.2,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water ,24.647017,-93.581543
32,Z238814,4/9/70,11,63,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
8477,Z238814,4/9/70,403,8.4,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water ,24.647017,-93.581543
5159,Z238814,4/9/70,310,0.5,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
13027,Z238814,4/9/70,665,0.02,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
18565,Z238815,4/9/70,94,37000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water ,24.647017,-93.581543
12665,Z238814,4/9/70,650,0.06,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
9340,Z238814,4/9/70,530,15,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
5160,Z240239,4/28/70,310,6,"BIOCHEMICAL OXYGEN DEMAND (MG/L, 5 DAY - 20DEG C",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
12666,Z240239,4/28/70,650,0.03,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
13713,Z240239,4/28/70,940,20600,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
33,Z240239,4/28/70,11,76,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water ,24.647017,-93.581543
13028,Z240239,4/28/70,665,0.01,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
9341,Z240239,4/28/70,530,124,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
10391,Z240239,4/28/70,535,46,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water ,24.647017,-93.581543
