,Tag,Date,Parameter Code,Values,Parameter Description,Units of Measurement,Media,Method,Type,Lat,Long
4037,Z008699,4/17/74,530,10,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
3095,Z008703,4/17/74,10,16.9,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3985,Z008699,4/17/74,95,175,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
4381,Z008699,4/17/74,650,0.05,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1283,Z008700,4/17/74,300,9.8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4325,Z008699,4/17/74,620,0.03,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
3093,Z008701,4/17/74,10,16.9,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
4437,Z008699,4/17/74,665,0.016,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1286,Z008703,4/17/74,300,8.4,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
345,Z008700,4/17/74,94,80,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
29,Z008699,4/17/74,11,64,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
30,Z008700,4/17/74,11,64.5,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
31,Z008701,4/17/74,11,62.5,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
32,Z008702,4/17/74,11,62.5,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
33,Z008703,4/17/74,11,62.5,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
34,Z008704,4/17/74,11,62.5,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
3091,Z008699,4/17/74,10,17.8,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
35,Z008705,4/17/74,11,62.5,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
36,Z008706,4/17/74,11,62.5,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
344,Z008699,4/17/74,94,80,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
1288,Z008705,4/17/74,300,8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
346,Z008701,4/17/74,94,80,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
4229,Z008699,4/17/74,610,0.1,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
348,Z008703,4/17/74,94,80,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
349,Z008704,4/17/74,94,85,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
350,Z008705,4/17/74,94,85,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
1287,Z008704,4/17/74,300,8.1,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
291,Z008699,4/17/74,70,5,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water,33.831166,-95.59051
351,Z008706,4/17/74,94,85,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
4831,Z008699,4/17/74,70507,0.01,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
347,Z008702,4/17/74,94,80,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
2220,Z008717,7/2/74,400,6.9,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
4737,Z008707,7/2/74,32211,4,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
3986,Z008707,7/2/74,95,168,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
4012,Z008707,7/2/74,403,7.9,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
1291,Z008708,7/2/74,300,8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1290,Z008707,7/2/74,300,7.6,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4038,Z008707,7/2/74,530,10,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
2218,Z008715,7/2/74,400,6.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
1293,Z008710,7/2/74,300,8.2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
3050,Z008707,7/2/74,941,10,"CHLORIDE, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
292,Z008707,7/2/74,70,5,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water,33.831166,-95.59051
352,Z008707,7/2/74,94,180,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
353,Z008708,7/2/74,94,180,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
354,Z008709,7/2/74,94,180,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
355,Z008710,7/2/74,94,180,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
356,Z008711,7/2/74,94,180,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
357,Z008712,7/2/74,94,180,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
358,Z008713,7/2/74,94,180,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
359,Z008714,7/2/74,94,180,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
360,Z008715,7/2/74,94,180,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
1298,Z008715,7/2/74,300,0.2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1297,Z008714,7/2/74,300,7.8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1296,Z008713,7/2/74,300,7.8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
362,Z008717,7/2/74,94,210,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
4635,Z008707,7/2/74,945,15,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4534,Z008707,7/2/74,940,6,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1295,Z008712,7/2/74,300,7.7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1294,Z008711,7/2/74,300,8.2,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1292,Z008709,7/2/74,300,8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
361,Z008716,7/2/74,94,210,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
2211,Z008708,7/2/74,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
4832,Z008707,7/2/74,70507,0.01,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5032,Z008707,7/2/74,1045,100,"IRON, TOTAL (UG/L AS FE)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5036,Z008707,7/2/74,1051,50,"LEAD, TOTAL (UG/L AS PB)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5040,Z008707,7/2/74,1055,50,"MANGANESE, TOTAL (UG/L AS MN)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5048,Z008707,7/2/74,1067,100,"NICKEL, TOTAL (UG/L AS NI)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5051,Z008707,7/2/74,1077,50,"SILVER, TOTAL (UG/L AS AG)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5055,Z008707,7/2/74,1092,100,"ZINC, TOTAL (UG/L AS ZN)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5062,Z008707,7/2/74,1147,1,"SELENIUM, TOTAL (UG/L AS SE)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4410,Z008707,7/2/74,660,0.03,"PHOSPHATE, ORTHO (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
3103,Z008711,7/2/74,10,25,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
4438,Z008707,7/2/74,665,0.01,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
3104,Z008712,7/2/74,10,25,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3105,Z008713,7/2/74,10,25,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3106,Z008714,7/2/74,10,25,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3107,Z008715,7/2/74,10,22.2,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3108,Z008716,7/2/74,10,20,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
43,Z008713,7/2/74,11,77,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
42,Z008712,7/2/74,11,77,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
41,Z008711,7/2/74,11,77,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
3109,Z008717,7/2/74,10,18.3,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
40,Z008710,7/2/74,11,77,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
39,Z008709,7/2/74,11,77,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
38,Z008708,7/2/74,11,78,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
47,Z008717,7/2/74,11,65,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
37,Z008707,7/2/74,11,78,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
46,Z008716,7/2/74,11,68,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
5029,Z008707,7/2/74,1042,100,"COPPER, TOTAL (UG/L AS CU)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
2219,Z008716,7/2/74,400,6.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
5026,Z008707,7/2/74,1034,100,"CHROMIUM, TOTAL (UG/L AS CR)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5021,Z008707,7/2/74,1022,100,"BORON, TOTAL (UG/L AS B)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
3099,Z008707,7/2/74,10,25.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
2217,Z008714,7/2/74,400,7.7,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2216,Z008713,7/2/74,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2215,Z008712,7/2/74,400,7.9,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2214,Z008711,7/2/74,400,7.9,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2213,Z008710,7/2/74,400,7.9,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2212,Z008709,7/2/74,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
1300,Z008717,7/2/74,300,0,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
2210,Z008707,7/2/74,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
4923,Z008707,7/2/74,680,20,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4136,Z008707,7/2/74,535,10,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4230,Z008707,7/2/74,610,0.1,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
3100,Z008708,7/2/74,10,25.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
4326,Z008707,7/2/74,620,0.03,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
3101,Z008709,7/2/74,10,25,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
4382,Z008707,7/2/74,650,0.03,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
3102,Z008710,7/2/74,10,25,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
45,Z008715,7/2/74,11,72,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
44,Z008714,7/2/74,11,77,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
5016,Z008707,7/2/74,1002,5,"ARSENIC, TOTAL (UG/L AS AS)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5020,Z008707,7/2/74,1007,500,"BARIUM, TOTAL (UG/L AS BA)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5022,Z008707,7/2/74,1027,10,"CADMIUM, TOTAL (UG/L AS CD)",UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1299,Z008716,7/2/74,300,0.1,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
3114,Z008722,10/23/74,10,17.2,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3115,Z008723,10/23/74,10,17.2,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3116,Z008724,10/23/74,10,17.2,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3117,Z008725,10/23/74,10,17.2,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
4137,Z008718,10/23/74,535,5,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
3119,Z008727,10/23/74,10,16.7,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
1304,Z008721,10/23/74,300,6.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1307,Z008724,10/23/74,300,6,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1308,Z008725,10/23/74,300,5.9,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1309,Z008726,10/23/74,300,5.7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1310,Z008727,10/23/74,300,4.8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4439,Z008718,10/23/74,665,0.02,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4411,Z008718,10/23/74,660,0.03,"PHOSPHATE, ORTHO (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4383,Z008718,10/23/74,650,0.06,"PHOSPHATE, TOTAL (MG/L AS PO4)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4327,Z008718,10/23/74,620,0.11,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4231,Z008718,10/23/74,610,0.1,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4039,Z008718,10/23/74,530,23,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
3118,Z008726,10/23/74,10,17.2,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3113,Z008721,10/23/74,10,17.2,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
3987,Z008718,10/23/74,95,160,"SPECIFIC CONDUCTANCE,LAB (UMHOS/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
372,Z008727,10/23/74,94,165,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
371,Z008726,10/23/74,94,165,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
370,Z008725,10/23/74,94,165,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
369,Z008724,10/23/74,94,165,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
368,Z008723,10/23/74,94,160,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
367,Z008722,10/23/74,94,160,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
366,Z008721,10/23/74,94,160,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
365,Z008720,10/23/74,94,160,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
364,Z008719,10/23/74,94,160,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
363,Z008718,10/23/74,94,160,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,33.831166,-95.59051
4013,Z008718,10/23/74,403,7.7,PH (STANDARD UNITS) LAB,S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
3112,Z008720,10/23/74,10,17.8,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
1303,Z008720,10/23/74,300,6.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
3110,Z008718,10/23/74,10,0.1,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
2229,Z008726,10/23/74,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2228,Z008725,10/23/74,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2227,Z008724,10/23/74,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
4738,Z008718,10/23/74,32211,17,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,33.831166,-95.59051
3111,Z008719,10/23/74,10,17.8,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,33.831166,-95.59051
2225,Z008722,10/23/74,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2224,Z008721,10/23/74,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2223,Z008720,10/23/74,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2222,Z008719,10/23/74,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
2221,Z008718,10/23/74,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
4833,Z008718,10/23/74,70507,0.01,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4924,Z008718,10/23/74,680,7,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
5069,Z008718,10/23/74,31616,10,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water,33.831166,-95.59051
57,Z008727,10/23/74,11,62,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
56,Z008726,10/23/74,11,63,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
55,Z008725,10/23/74,11,63,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
54,Z008724,10/23/74,11,63,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
53,Z008723,10/23/74,11,63,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
52,Z008722,10/23/74,11,63,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
51,Z008721,10/23/74,11,63,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
50,Z008720,10/23/74,11,64,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
49,Z008719,10/23/74,11,64,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
48,Z008718,10/23/74,11,64,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
2230,Z008727,10/23/74,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
4636,Z008718,10/23/74,945,12,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
2226,Z008723,10/23/74,400,7.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,33.831166,-95.59051
1306,Z008723,10/23/74,300,6,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1305,Z008722,10/23/74,300,6.5,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1302,Z008719,10/23/74,300,7.4,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
1301,Z008718,10/23/74,300,8,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
4535,Z008718,10/23/74,940,6,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
3051,Z008718,10/23/74,941,10,"CHLORIDE, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,33.831166,-95.59051
293,Z008718,10/23/74,70,0,"TURBIDITY, (JACKSON CANDLE UNITS)",JTU,Water,N/A Calculation,Water,33.831166,-95.59051
109,Z008736,1/15/75,11,41,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
110,Z008737,1/15/75,11,41,"TEMPERATURE, WATER (DEGREES FAHRENHEIT)",DEG F,Water,N/A Calculation,Water,33.831166,-95.59051
